categoryId,categoryName,_currencyId,value,title,viewItemURL
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852284
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852288
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852292
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852294
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852298
11724,Camcorders,USD,116.0,Eken H9 / H9R Ultra HD 4K Action Camera 30m,http://www.ebay.com/itm/Eken-H9-H9R-Ultra-HD-4K-Action-Camera-30m-/263303564907?var=562311852303
11724,Camcorders,USD,116.0,Sony DCR-TRV20 MiniDv Mini Dv Stereo Camcorder VCR Player Camera Video Transfer,http://www.ebay.com/itm/Sony-DCR-TRV20-MiniDv-Mini-Dv-Stereo-Camcorder-VCR-Player-Camera-Video-Transfer-/263304040620
15216,Filters,GBP,87.0,Lee Filters Upgrade Kit for the 100mm Filter Holder System,http://www.ebay.com/itm/Lee-Filters-Upgrade-Kit-100mm-Filter-Holder-System-/322354520533
30059,"Lens Adapters, Mounts & Tubes",USD,115.0,Adapter ALPA Camera to Lens T2,http://www.ebay.com/itm/Adapter-ALPA-Camera-Lens-T2-/262841940986
30059,"Lens Adapters, Mounts & Tubes",USD,115.0,Adapter ALPA Camera to Binoculars,http://www.ebay.com/itm/Adapter-ALPA-Camera-Binoculars-/272549334433
43479,Other Film Photography,CAD,145.46,For Alpa Quick Release Plate,http://www.ebay.com/itm/Alpa-Quick-Release-Plate-/281803103655
15216,Filters,GBP,85.0,Lee Filters 0.3 ND Soft Edge Graduated Neutral Density Resin Filter 100x150mm,http://www.ebay.com/itm/Lee-Filters-0-3-ND-Soft-Edge-Graduated-Neutral-Density-Resin-Filter-100x150mm-/221622732270
15216,Filters,GBP,85.0,Lee Filters 0.75 ND Medium Edge Grad Neutral Density Resin Filter 100x150mm,http://www.ebay.com/itm/Lee-Filters-0-75-ND-Medium-Edge-Grad-Neutral-Density-Resin-Filter-100x150mm-/222591998679
15216,Filters,GBP,84.0,Lee Filters Sev5n Seven5 RF75 HOOD,http://www.ebay.com/itm/Lee-Filters-Sev5n-Seven5-RF75-HOOD-/331877294624
107894,"Cases, Bags & Covers",USD,110.0,"Alpa Leather Case for Angenieux Preset 28/3.5,90/2.5  #3",http://www.ebay.com/itm/Alpa-Leather-Case-Angenieux-Preset-28-3-5-90-2-5-3-/282402425351
107894,"Cases, Bags & Covers",USD,110.0,"Alpa Brown Leather Case for Angenieux 135/3.5,180/4.5  #1",http://www.ebay.com/itm/Alpa-Brown-Leather-Case-Angenieux-135-3-5-180-4-5-1-/371897609850
15216,Filters,GBP,83.0,Lee Filters 100x100mm No. 3 Light Yellow Black and White Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-No-3-Light-Yellow-Black-and-White-Resin-Filter-/221622651318
15216,Filters,GBP,83.0,Lee Filters 100x100mm No. 15 Deep Yellow Black and White Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-No-15-Deep-Yellow-Black-and-White-Resin-Filter-/221622651327
15216,Filters,GBP,83.0,Lee Filters 100x100mm No. 12 Deep Yellow Black and White Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-No-12-Deep-Yellow-Black-and-White-Resin-Filter-/321603919664
15216,Filters,GBP,83.0,Lee Filters 100x100mm No. 16 Yellow Orange Black and White Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-No-16-Yellow-Orange-Black-and-White-Resin-Filter-/331401355153
15216,Filters,GBP,83.0,Lee Filters Foundation Holder Kit with 62mm Standard Adapter Ring,http://www.ebay.com/itm/Lee-Filters-Foundation-Holder-Kit-62mm-Standard-Adapter-Ring-/331401388526
15216,Filters,GBP,83.0,Lee Filters Foundation Holder  Kit with 49mm Standard Adapter Ring,http://www.ebay.com/itm/Lee-Filters-Foundation-Holder-Kit-49mm-Standard-Adapter-Ring-/221622940410
107894,"Cases, Bags & Covers",GBP,83.0,B&W Outdoor Hard Case 4000 Black Foam Insert + Carry Strap 420x325x180mm,http://www.ebay.com/itm/B-W-Outdoor-Hard-Case-4000-Black-Foam-Insert-Carry-Strap-420x325x180mm-/322313627273
30059,"Lens Adapters, Mounts & Tubes",USD,109.0,Alpa Dove Tail Tripod Mount 410.000.310.,http://www.ebay.com/itm/Alpa-Dove-Tail-Tripod-Mount-410-000-310-/232474527942
162480,Other Camera & Photo Accs,USD,109.0,Alpa Bellows,http://www.ebay.com/itm/Alpa-Bellows-/232366488106
15216,Filters,GBP,82.2,Special Offer: Rodenstock Vario Neutral Density Filter HR Digital MC 52mm Thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Vario-Neutral-Density-Filter-HR-Digital-MC-52mm-Thread-/222598628112
15216,Filters,GBP,82.2,Special Offer: Rodenstock Vario Neutral Density Filter HR Digital MC 49mm Thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Vario-Neutral-Density-Filter-HR-Digital-MC-49mm-Thread-/221673490053
15216,Filters,GBP,82.2,Special Offer: Rodenstock Vario Neutral Density Filter HR Digital MC 58mm Thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Vario-Neutral-Density-Filter-HR-Digital-MC-58mm-Thread-/221673492855
107894,"Cases, Bags & Covers",GBP,80.0,B&W Outdoor Hard Case Type 1000 For GoPro & Accessories,http://www.ebay.com/itm/B-W-Outdoor-Hard-Case-Type-1000-GoPro-Accessories-/331484148593
15216,Filters,GBP,79.8,Special Offer:Rodenstock Neutral Density Filter 2x 1 Stop HR Digital 72mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-2x-1-Stop-HR-Digital-72mm-thread-/331461220070
15216,Filters,GBP,79.8,Special Offer:Rodenstock Neutral Density Filter x8 3 Stop HR Digital 67mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-x8-3-Stop-HR-Digital-67mm-thread-/331461237962
30040,Filter Rings & Holders,GBP,79.5,Linhof Compendium 105mm Filter Holder,http://www.ebay.com/itm/Linhof-Compendium-105mm-Filter-Holder-/322488009625
30059,"Lens Adapters, Mounts & Tubes",USD,105.0,VOIGTLANDER Prominent to Leica screw mount L39 M39 Helicoid Adapter （ Silver）,http://www.ebay.com/itm/VOIGTLANDER-Prominent-Leica-screw-mount-L39-M39-Helicoid-Adapter-Silver-/253217094628
4684,Camera Manuals & Guides,USD,105.0,"Alpa, ""Classic Camera""  The Alpa Book,  ( IN JAPANESE ) first edition",http://www.ebay.com/itm/Alpa-Classic-Camera-Alpa-Book-JAPANESE-first-edition-/191554700951
30059,"Lens Adapters, Mounts & Tubes",USD,100.6,New Kipon Adapter for Alpa mount to Canon EOS M Interchangeable Digital Camera,http://www.ebay.com/itm/New-Kipon-Adapter-Alpa-mount-Canon-EOS-M-Interchangeable-Digital-Camera-/282153123453
107894,"Cases, Bags & Covers",USD,100.0,Alpa Brown Leather Case for 135mm   #1,http://www.ebay.com/itm/Alpa-Brown-Leather-Case-135mm-1-/371897606198
30059,"Lens Adapters, Mounts & Tubes",USD,100.0,Alpa Micrasapt   #1,http://www.ebay.com/itm/Alpa-Micrasapt-1-/371802808881
79001,Lens Caps,USD,100.0,"Alpa 67mm Chrome Front Cap for Angenieux 24/3.5,28/3.5 Auto   #3",http://www.ebay.com/itm/Alpa-67mm-Chrome-Front-Cap-Angenieux-24-3-5-28-3-5-Auto-3-/282282688938
15216,Filters,USD,99.99,GENUINE ORIGINAL ALPA  BRAND  YELLOW ORANGE FILTER MADE in SWITZERLAND,http://www.ebay.com/itm/GENUINE-ORIGINAL-ALPA-BRAND-YELLOW-ORANGE-FILTER-MADE-SWITZERLAND-/152588740552
15216,Filters,USD,99.99,GENUINE ORIGINAL ALPA 56 BRAND  ORANGE FILTER MADE in SWITZERLAND,http://www.ebay.com/itm/GENUINE-ORIGINAL-ALPA-56-BRAND-ORANGE-FILTER-MADE-SWITZERLAND-/172735158403
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens 100mm Black,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-100mm-Black-/302322043418
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens 190mm Black,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-190mm-Black-/300861316881
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens (190mm Blue),http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-190mm-Blue-/300861317737
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens 190mm Green,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-190mm-Green-/380566514301
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens (70mm Green),http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-70mm-Green-/300861320480
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens 140mm Black,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-140mm-Black-/380577964078
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens (140mm Blue),http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-140mm-Blue-/300861324948
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens 140mm Green,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-140mm-Green-/300854086935
15230,Film Cameras,USD,99.99,NEW GENUINE ORIGINAL ALPA BIPRES DOUBLE CABLE RELEASE  in the  FACTORY BOX,http://www.ebay.com/itm/NEW-GENUINE-ORIGINAL-ALPA-BIPRES-DOUBLE-CABLE-RELEASE-FACTORY-BOX-/152757901138
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens -100mm Green,http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-100mm-Green-/301979224058
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens (70mm Blue),http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-70mm-Blue-/302279990447
107894,"Cases, Bags & Covers",USD,99.99,Japan Lamda Case ALPA 12 TC STC WA SWA 4x5 Large Format Camera Lens (70mm Black),http://www.ebay.com/itm/Japan-Lamda-Case-ALPA-12-TC-STC-WA-SWA-4x5-Large-Format-Camera-Lens-70mm-Black-/382038603137
15230,Film Cameras,USD,99.99,NEW OLD STOCK GENUINE ORIGINAL ALPA  BLACK COLOR LENS CARRYING  CASE with STRAP,http://www.ebay.com/itm/NEW-OLD-STOCK-GENUINE-ORIGINAL-ALPA-BLACK-COLOR-LENS-CARRYING-CASE-STRAP-/172920141226
4702,Vintage Parts & Accessories,USD,99.99,Alpa 48mm Metal Black Lens Cap For Kern Macro Switar 50/1.8 50/1.9 Lens,http://www.ebay.com/itm/Alpa-48mm-Metal-Black-Lens-Cap-Kern-Macro-Switar-50-1-8-50-1-9-Lens-/352207277710
107894,"Cases, Bags & Covers",USD,99.94,"AlPA LEATHER CAMERA CASE, VINTAGE , W/STRAPS",http://www.ebay.com/itm/AlPA-LEATHER-CAMERA-CASE-VINTAGE-W-STRAPS-/400699858876
64343,Straps & Hand Grips,GBP,75.0,Hasselblad Leather Hand Strap for X1D Official Stockists of Hasselblad,http://www.ebay.com/itm/Hasselblad-Leather-Hand-Strap-X1D-Official-Stockists-Hasselblad-/222551280846
4702,Vintage Parts & Accessories,USD,99.0,ALPA lens adapter mount to fit rangefimnder Alpa 35mm camera to Nikon F lens,http://www.ebay.com/itm/ALPA-lens-adapter-mount-fit-rangefimnder-Alpa-35mm-camera-Nikon-F-lens-/152743454167
30059,"Lens Adapters, Mounts & Tubes",USD,99.0,Alpa Macro Switar/Angeieux/Xenon lens to Sony NEX-5/6/7 alpha a7 a7r adapter,http://www.ebay.com/itm/Alpa-Macro-Switar-Angeieux-Xenon-lens-Sony-NEX-5-6-7-alpha-a7-a7r-adapter-/252274441896
107894,"Cases, Bags & Covers",USD,99.0,"Factory Alpa camera case, black leather hardshell, fine condition",http://www.ebay.com/itm/Factory-Alpa-camera-case-black-leather-hardshell-fine-condition-/292270825906
30059,"Lens Adapters, Mounts & Tubes",USD,99.0,Kilfitt Zoomar WE Mount Adapter for ALPA Cameras (WE-ALP),http://www.ebay.com/itm/Kilfitt-Zoomar-WE-Mount-Adapter-ALPA-Cameras-WE-ALP-/112542514352
4702,Vintage Parts & Accessories,USD,99.0,ALPA REFLEX MICRAN 33mm SLR VINTAGE FILM CAMERA LENS MICRADAPT BOXED ADAPTER,http://www.ebay.com/itm/ALPA-REFLEX-MICRAN-33mm-SLR-VINTAGE-FILM-CAMERA-LENS-MICRADAPT-BOXED-ADAPTER-/201838474439
4702,Vintage Parts & Accessories,USD,99.0,ALPA REFLEX CAMERA BAG OMNICA FLIGHT CASE CUSTOM MADE FOR ALPA 35mm SHOULDER BAG,http://www.ebay.com/itm/ALPA-REFLEX-CAMERA-BAG-OMNICA-FLIGHT-CASE-CUSTOM-MADE-ALPA-35mm-SHOULDER-BAG-/182473036147
78999,Lens Hoods,USD,99.0,ALPA 35mm FILM RANGEFINDER CAMERA BOXED LENS HOOD FILTER BLACK NO MARKINGS 49mm,http://www.ebay.com/itm/ALPA-35mm-FILM-RANGEFINDER-CAMERA-BOXED-LENS-HOOD-FILTER-BLACK-NO-MARKINGS-49mm-/152456042908
43479,Other Film Photography,CAD,124.44,For Alpa Quick Release Plate New Camera Accessory,http://www.ebay.com/itm/Alpa-Quick-Release-Plate-New-Camera-Accessory-/111966151834
43479,Other Film Photography,GBP,73.5,Linhof  Focusing Cloth / Dark Cloth  Red & Black,http://www.ebay.com/itm/Linhof-Focusing-Cloth-Dark-Cloth-Red-Black-/332307957115
30059,"Lens Adapters, Mounts & Tubes",GBP,72.0,Lee Filters SW150 Mark II Screw In Adapter 86mm,http://www.ebay.com/itm/Lee-Filters-SW150-Mark-II-Screw-Adapter-86mm-/331717422847
107894,"Cases, Bags & Covers",GBP,72.0,B&W Outdoor Hard Case 3000 Black Foam Insert + Carry Strap 365x295x170mm,http://www.ebay.com/itm/B-W-Outdoor-Hard-Case-3000-Black-Foam-Insert-Carry-Strap-365x295x170mm-/322313579664
162480,Other Camera & Photo Accs,USD,95.0,RARE Sankyo kohki Komura Uni 1 adapter to ALPA camera,http://www.ebay.com/itm/RARE-Sankyo-kohki-Komura-Uni-1-adapter-ALPA-camera-/192135300024
15216,Filters,USD,95.0,VINTAGE SWISS GENUINE OMAG OPTICAL GLASS FILTER AND CASE 4 LENS,http://www.ebay.com/itm/VINTAGE-SWISS-GENUINE-OMAG-OPTICAL-GLASS-FILTER-AND-CASE-4-LENS-/351962418663
30059,"Lens Adapters, Mounts & Tubes",USD,95.0,Alpa LEIALP 33 Adapter,http://www.ebay.com/itm/Alpa-LEIALP-33-Adapter-/282371367463
15216,Filters,USD,95.0,Alpa 48mm #64 Deep Red Filter for Macro-Switar  #1,http://www.ebay.com/itm/Alpa-48mm-64-Deep-Red-Filter-Macro-Switar-1-/262743464079
15216,Filters,USD,95.0,"Alpa Type B 48mm #507 Light-Brown Filter for 50/1.8,50/1.9 Macro-Switar",http://www.ebay.com/itm/Alpa-Type-B-48mm-507-Light-Brown-Filter-50-1-8-50-1-9-Macro-Switar-/371803648618
15216,Filters,USD,95.0,Alpa WRATABE Type B Filter Mount,http://www.ebay.com/itm/Alpa-WRATABE-Type-B-Filter-Mount-/371803678927
30093,Tripods & Monopods,USD,94.99,For Alpa Quick Release Plate,http://www.ebay.com/itm/Alpa-Quick-Release-Plate-/152149719280
15216,Filters,GBP,71.0,Lee Filters 100x150mm Tobacco 3 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Tobacco-3-Soft-Graduated-Resin-Filter-/322299314096
15216,Filters,GBP,71.0,Lee Filters SW150 150x150mm Coral 3 Standard Resin Filter,http://www.ebay.com/itm/Lee-Filters-SW150-150x150mm-Coral-3-Standard-Resin-Filter-/332008326482
15216,Filters,GBP,71.0,Lee Filters SW150 170x150mm Straw 2 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-SW150-170x150mm-Straw-2-Soft-Graduated-Resin-Filter-/332008356048
15216,Filters,GBP,71.0,Lee Filters SW150 170x150mm Straw 3 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-SW150-170x150mm-Straw-3-Soft-Graduated-Resin-Filter-/322300441325
15216,Filters,GBP,71.0,Lee Filters 100x150mm Mahogany 3 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Mahogany-3-Soft-Graduated-Resin-Filter-/221622662647
15216,Filters,GBP,71.0,Lee Filters 100x150mm Sepia 1 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Sepia-1-Soft-Graduated-Resin-Filter-/331401372766
15216,Filters,GBP,71.0,Lee Filters 100x150mm Twilight Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Twilight-Soft-Graduated-Resin-Filter-/221622664946
15216,Filters,GBP,71.0,Lee Filters 100x150mm Sunset 3 Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Sunset-3-Graduated-Resin-Filter-/332317068059
15216,Filters,GBP,71.0,Lee Sev5n Mist Stripe,http://www.ebay.com/itm/Lee-Sev5n-Mist-Stripe-/222563575377
15216,Filters,GBP,70.8,Special Offer:Rodenstock Neutral Density Filter 4x 2 Stop HR Digital 67mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-4x-2-Stop-HR-Digital-67mm-thread-/221673435488
15216,Filters,GBP,70.0,Lee Filters Sev5n 75x90mm Neutral Density Pro Glass 0.6 LOWER PRICE,http://www.ebay.com/itm/Lee-Filters-Sev5n-75x90mm-Neutral-Density-Pro-Glass-0-6-LOWER-PRICE-/222556236168
15216,Filters,GBP,70.0,Lee Sev5n Filter Holder,http://www.ebay.com/itm/Lee-Sev5n-Filter-Holder-/332286096867
15216,Filters,GBP,70.0,Lee Filters Sev5n Seven5 RF75 75x90mm Big Stopper,http://www.ebay.com/itm/Lee-Filters-Sev5n-Seven5-RF75-75x90mm-Big-Stopper-/222249904463
15216,Filters,GBP,70.0,Lee Filters Sev5n Seven5 75x90mm Super Stopper,http://www.ebay.com/itm/Lee-Filters-Sev5n-Seven5-75x90mm-Super-Stopper-/322389611624
15216,Filters,GBP,70.0,Lee Filters Sev5n Seven5 RF75 75x90mm Little Stopper,http://www.ebay.com/itm/Lee-Filters-Sev5n-Seven5-RF75-75x90mm-Little-Stopper-/222376893106
15216,Filters,GBP,69.6,Special Offer:Rodenstock Neutral Density Filter 8x 3 Stop HR Digital 58mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-8x-3-Stop-HR-Digital-58mm-thread-/222598790963
15216,Filters,GBP,69.0,Lee Filters 75x90mm RF75/Sev5n/Seven5 0.45ND Neutral Density Resin Filter,http://www.ebay.com/itm/Lee-Filters-75x90mm-RF75-Sev5n-Seven5-0-45ND-Neutral-Density-Resin-Filter-/321604209030
15216,Filters,GBP,69.0,Lee Filters 75x90mm RF75/Sev5n/Seven5 0.75ND Neutral Density (ND) Resin Filter,http://www.ebay.com/itm/Lee-Filters-75x90mm-RF75-Sev5n-Seven5-0-75ND-Neutral-Density-ND-Resin-Filter-/321851764538
15216,Filters,GBP,69.0,Lee Filters 100x100mm FL 3600-D Standard Fluorescent Correction Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-FL-3600-D-Standard-Fluorescent-Correction-Resin-Filter-/331437744300
15216,Filters,GBP,69.0,Lee Filters 100x100mm FL3600-D Fluorescent Correction Black and White Filter,http://www.ebay.com/itm/Lee-Filters-100x100mm-FL3600-D-Fluorescent-Correction-Black-and-White-Filter-/321828651971
15216,Filters,GBP,69.0,Special Offer:Rodenstock Neutral Density Filter 8x 3 Stop HR Digital 55mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-8x-3-Stop-HR-Digital-55mm-thread-/331461236420
15216,Filters,GBP,68.5,Lee Filters 100x150mm Sunset 2 Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-100x150mm-Sunset-2-Graduated-Resin-Filter-/332317061973
30059,"Lens Adapters, Mounts & Tubes",USD,90.0,Shogun (Metabones) Alpa to M4/3 Adapter  #1,http://www.ebay.com/itm/Shogun-Metabones-Alpa-M4-3-Adapter-1-/371874996158
4702,Vintage Parts & Accessories,USD,90.0,Alpa Microfix,http://www.ebay.com/itm/Alpa-Microfix-/272572288912
15216,Filters,USD,90.0,"Alpa 30mm Filter for Zoomar,Kilfitt 40mm f2.8 .......... Choice",http://www.ebay.com/itm/Alpa-30mm-Filter-Zoomar-Kilfitt-40mm-f2-8-Choice-/371982259641
4702,Vintage Parts & Accessories,USD,90.0,Front Cap Lens for Alpa  47mm,http://www.ebay.com/itm/Front-Cap-Lens-Alpa-47mm-/272927703318
79001,Lens Caps,USD,89.99,GENUINE ORIGINAL P.ANGENIEUX  PARIS BRAND 44mm FRONT LENS CAP MADE in FRANCE,http://www.ebay.com/itm/GENUINE-ORIGINAL-P-ANGENIEUX-PARIS-BRAND-44mm-FRONT-LENS-CAP-MADE-FRANCE-/172948728120
30093,Tripods & Monopods,USD,89.99,For Alpa Quick Release Plate,http://www.ebay.com/itm/Alpa-Quick-Release-Plate-/261740335212
30093,Tripods & Monopods,USD,89.95,Slik AF-1100E Trigger-Release Ball Head With Quick Release,http://www.ebay.com/itm/Slik-AF-1100E-Trigger-Release-Ball-Head-Quick-Release-/172910335301
15216,Filters,GBP,68.0,"Rodenstock Neutral Density Filter x2. 0.3, 1 Stop HR Digital 62mm thread",http://www.ebay.com/itm/Rodenstock-Neutral-Density-Filter-x2-0-3-1-Stop-HR-Digital-62mm-thread-/322721429825
15216,Filters,GBP,68.0,Lee Filters SW150 150x170mm Coral 1 Soft Graduated Resin Filter,http://www.ebay.com/itm/Lee-Filters-SW150-150x170mm-Coral-1-Soft-Graduated-Resin-Filter-/332372066913
15216,Filters,GBP,67.8,Special Offer:Rodenstock Neutral Density Filter 4x 2 Stop HR Digital 62mm thread,http://www.ebay.com/itm/Special-Offer-Rodenstock-Neutral-Density-Filter-4x-2-Stop-HR-Digital-62mm-thread-/321652231812
30059,"Lens Adapters, Mounts & Tubes",USD,89.56,Camera Adapter For Alpa Mount Lens To Leica M M9-P MP M3 M8 M7 M5 M6 Ricoh GXR-M,http://www.ebay.com/itm/Camera-Adapter-Alpa-Mount-Lens-Leica-M-M9-P-MP-M3-M8-M7-M5-M6-Ricoh-GXR-M-/401390186725
43479,Other Film Photography,CAD,147.24,Canon EOS For Linhof Sinar Toyo Wista Horseman Cambo Arca 4x5 Camera Accessoy,http://www.ebay.com/itm/Canon-EOS-Linhof-Sinar-Toyo-Wista-Horseman-Cambo-Arca-4x5-Camera-Accessoy-/111967977479
15216,Filters,GBP,87.0,Lee Filters Upgrade Kit for the 100mm Filter Holder System,http://www.ebay.com/itm/Lee-Filters-Upgrade-Kit-100mm-Filter-Holder-System-/322354520533
162480,Other Camera & Photo Accs,USD,115.0,Linhof 4X5 universal finder Excellent! ♯0296,http://www.ebay.com/itm/Linhof-4X5-universal-finder-Excellent-0296-/122793035924
3323,Lenses,USD,115.0,Bausch & Lomb Tessar Ic 135mm E.F. f/4.5 Lens in a Graphic Supermatic Shutter,http://www.ebay.com/itm/Bausch-Lomb-Tessar-Ic-135mm-E-F-f-4-5-Lens-Graphic-Supermatic-Shutter-/142575128842
162480,Other Camera & Photo Accs,CAD,144.99,Yanke Super Bright Fresnel Ground Glass For Linhof 4x5 Camera,http://www.ebay.com/itm/Yanke-Super-Bright-Fresnel-Ground-Glass-Linhof-4x5-Camera-/272307386181
27432,Other Cameras & Photo,USD,114.0,Linhof Polaroid-Rückwand SHP46902,http://www.ebay.com/itm/Linhof-Polaroid-Ruckwand-SHP46902-/231914261774
43479,Other Film Photography,USD,113.99,Yanke Super Bright Fresnel Ground Glass For Linhof 4x5 Camera,http://www.ebay.com/itm/Yanke-Super-Bright-Fresnel-Ground-Glass-Linhof-4x5-Camera-/131864574498
43479,Other Film Photography,USD,113.99,*New* Yanke Super Bright Fresnel Ground Glass For Linhof 4x5 Camera,http://www.ebay.com/itm/New-Yanke-Super-Bright-Fresnel-Ground-Glass-Linhof-4x5-Camera-/271637399638
43479,Other Film Photography,USD,113.99,Yanke Super Bright Fresnel Ground Glass For Linhof 4x5 Camera,http://www.ebay.com/itm/Yanke-Super-Bright-Fresnel-Ground-Glass-Linhof-4x5-Camera-/252760801361
29973,Film Backs & Holders,USD,113.49,For Nikon To Linhof Sinar Toyo Wista Horseman Cambo Arca 4x5,http://www.ebay.com/itm/Nikon-Linhof-Sinar-Toyo-Wista-Horseman-Cambo-Arca-4x5-/261742492984
162480,Other Camera & Photo Accs,CAD,142.99,6x17 Yanke Super Bright Fresnel Ground Glass For Linhof Widepan NEW,http://www.ebay.com/itm/6x17-Yanke-Super-Bright-Fresnel-Ground-Glass-Linhof-Widepan-NEW-/272233581974
162480,Other Camera & Photo Accs,CAD,142.99,Ground Glass For Sinar Linhof Toyo Horseman Wista Cambo 5x7,http://www.ebay.com/itm/Ground-Glass-Sinar-Linhof-Toyo-Horseman-Wista-Cambo-5x7-/272307383663
78999,Lens Hoods,USD,112.5,Toyo-View Recessed Board f/ Wide Angle Lens Linhof Technika & Toyo Vista Board,http://www.ebay.com/itm/Toyo-View-Recessed-Board-f-Wide-Angle-Lens-Linhof-Technika-Toyo-Vista-Board-/311702353517
29980,Lens Boards,USD,112.5,LINHOF KARDAN 162mm LENS BOARD ADAPTER 96mm x 99mm,http://www.ebay.com/itm/LINHOF-KARDAN-162mm-LENS-BOARD-ADAPTER-96mm-x-99mm-/200615102772
